year,month,state,city,vehicle_category,fuel_type,manufacturer,model_name,registrations
2020,8,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,929
2020,8,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,6272
2020,8,Maharashtra,Pune,2W,ICE,TVS,Jupiter,5382
2020,8,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,402
2020,8,Maharashtra,Pune,2W,EV,Ather Energy,450X,801
2020,8,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,8560
2020,8,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,4536
2020,8,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,409
2020,8,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,415
2020,8,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,1160
2020,8,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,3717
2020,8,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,6120
2020,8,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,309
2020,8,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,811
2020,8,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,6714
2020,8,Delhi,Delhi,4W,ICE,Hyundai,Creta,5488
2020,8,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,798
2020,8,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,397
2020,8,Delhi,Delhi,4W,EV,MG Motor,ZS EV,386
2020,8,Delhi,Delhi,2W,ICE,Honda,Activa 6G,3094
2020,8,Delhi,Delhi,2W,ICE,TVS,Jupiter,8973
2020,8,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,948
2020,8,Delhi,Delhi,2W,EV,Ather Energy,450X,699
2020,8,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,2964
2020,8,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,4380
2020,8,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,914
2020,8,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,724
2020,8,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,1146
2020,8,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,6084
2020,8,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,7960
2020,8,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,483
2020,8,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,379
2020,8,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,2712
2020,8,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,7245
2020,8,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,612
2020,8,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,461
2020,8,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,980
2020,8,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,9140
2020,8,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,6741
2020,8,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,901
2020,8,Karnataka,Mysuru,2W,EV,Ather Energy,450X,612
2020,8,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,6517
2020,8,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,6885
2020,8,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,405
2020,8,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,914
2020,8,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,930
2020,8,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,6664
2020,8,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,4403
2020,8,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,928
2020,8,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,475
2020,8,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,4278
2020,8,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,7758
2020,8,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,826
2020,8,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,643
2020,8,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,803
2020,8,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,7410
2020,8,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,10629
2020,8,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,738
2020,8,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,343
2020,8,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,3720
2020,8,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,10395
2020,8,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,503
2020,8,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,1147
2020,8,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,1036
2020,8,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,3920
2020,8,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,6748
2020,8,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,549
2020,8,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,1177
2020,8,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,6786
2020,8,Gujarat,Surat,4W,ICE,Hyundai,Creta,6384
2020,8,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,1026
2020,8,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,965
2020,8,Gujarat,Surat,4W,EV,MG Motor,ZS EV,776
2020,8,Gujarat,Surat,2W,ICE,Honda,Activa 6G,3678
2020,8,Gujarat,Surat,2W,ICE,TVS,Jupiter,8316
2020,8,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,720
2020,8,Gujarat,Surat,2W,EV,Ather Energy,450X,1076
2020,8,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,8024
2020,8,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,7740
2020,8,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,880
2020,8,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,780
2020,8,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,626
2020,8,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,7936
2020,8,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,9510
2020,8,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,1110
2020,8,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,1037
2020,8,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,10395
2020,8,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,5610
2020,8,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,1051
2020,8,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,550
2020,8,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,315
2020,8,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,3808
2020,8,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,10350
2020,8,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,549
2020,8,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,400
2020,8,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5390
2020,8,Kerala,Kochi,4W,ICE,Hyundai,Creta,6363
2020,8,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,635
2020,8,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1024
2020,8,Kerala,Kochi,4W,EV,MG Motor,ZS EV,869
2020,8,Kerala,Kochi,2W,ICE,Honda,Activa 6G,4340
2020,8,Kerala,Kochi,2W,ICE,TVS,Jupiter,5580
2020,8,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,864
2020,8,Kerala,Kochi,2W,EV,Ather Energy,450X,408
2020,8,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,3100
2020,8,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,3246
2020,8,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,949
2020,8,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,574
2020,8,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,1109
2020,8,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,9990
2020,8,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,6120
2020,8,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,510
2020,8,Kerala,Trivandrum,2W,EV,Ather Energy,450X,955
2020,9,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,6390
2020,9,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,9264
2020,9,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,762
2020,9,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,1197
2020,9,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,631
2020,9,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,8330
2020,9,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,8829
2020,9,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,919
2020,9,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,707
2020,9,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,6216
2020,9,Maharashtra,Pune,4W,ICE,Hyundai,Creta,5616
2020,9,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,1100
2020,9,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,446
2020,9,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,547
2020,9,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,4437
2020,9,Maharashtra,Pune,2W,ICE,TVS,Jupiter,2394
2020,9,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,328
2020,9,Maharashtra,Pune,2W,EV,Ather Energy,450X,776
2020,9,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,7983
2020,9,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,2674
2020,9,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,1127
2020,9,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,903
2020,9,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,312
2020,9,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,10660
2020,9,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,6167
2020,9,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,1114
2020,9,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,1167
2020,9,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,3920
2020,9,Delhi,Delhi,4W,ICE,Hyundai,Creta,8560
2020,9,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,1128
2020,9,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,1096
2020,9,Delhi,Delhi,4W,EV,MG Motor,ZS EV,947
2020,9,Delhi,Delhi,2W,ICE,Honda,Activa 6G,8281
2020,9,Delhi,Delhi,2W,ICE,TVS,Jupiter,4116
2020,9,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,564
2020,9,Delhi,Delhi,2W,EV,Ather Energy,450X,969
2020,9,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,3840
2020,9,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,5243
2020,9,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,542
2020,9,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,318
2020,9,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,698
2020,9,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,9328
2020,9,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,5328
2020,9,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,1012
2020,9,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,1171
2020,9,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,9531
2020,9,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,3780
2020,9,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,392
2020,9,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,1064
2020,9,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,477
2020,9,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,2135
2020,9,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,5076
2020,9,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,1167
2020,9,Karnataka,Mysuru,2W,EV,Ather Energy,450X,422
2020,9,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,2214
2020,9,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,8192
2020,9,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,632
2020,9,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,457
2020,9,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,482
2020,9,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,5908
2020,9,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,8514
2020,9,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,585
2020,9,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,1156
2020,9,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,3492
2020,9,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,9288
2020,9,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,880
2020,9,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,774
2020,9,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,470
2020,9,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,2124
2020,9,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,4254
2020,9,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,1099
2020,9,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,995
2020,9,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,5070
2020,9,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,2022
2020,9,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,864
2020,9,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,844
2020,9,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,1060
2020,9,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,5024
2020,9,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,9340
2020,9,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,490
2020,9,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,1083
2020,9,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,3384
2020,9,Gujarat,Surat,4W,ICE,Hyundai,Creta,7280
2020,9,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,648
2020,9,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,595
2020,9,Gujarat,Surat,4W,EV,MG Motor,ZS EV,1054
2020,9,Gujarat,Surat,2W,ICE,Honda,Activa 6G,4910
2020,9,Gujarat,Surat,2W,ICE,TVS,Jupiter,3017
2020,9,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,892
2020,9,Gujarat,Surat,2W,EV,Ather Energy,450X,1102
2020,9,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,6306
2020,9,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,6090
2020,9,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,1088
2020,9,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,590
2020,9,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,1148
2020,9,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,6580
2020,9,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,7740
2020,9,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,1183
2020,9,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,696
2020,9,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,6608
2020,9,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,4704
2020,9,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,828
2020,9,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,498
2020,9,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,520
2020,9,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,10404
2020,9,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,7168
2020,9,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,857
2020,9,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,809
2020,9,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,4131
2020,9,Kerala,Kochi,4W,ICE,Hyundai,Creta,5952
2020,9,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,735
2020,9,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,992
2020,9,Kerala,Kochi,4W,EV,MG Motor,ZS EV,393
2020,9,Kerala,Kochi,2W,ICE,Honda,Activa 6G,3138
2020,9,Kerala,Kochi,2W,ICE,TVS,Jupiter,9050
2020,9,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,1033
2020,9,Kerala,Kochi,2W,EV,Ather Energy,450X,343
2020,9,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,6198
2020,9,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,9279
2020,9,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,346
2020,9,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,828
2020,9,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,886
2020,9,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,2064
2020,9,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,6786
2020,9,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,831
2020,9,Kerala,Trivandrum,2W,EV,Ather Energy,450X,954
2020,10,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,9120
2020,10,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,4330
2020,10,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,1198
2020,10,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,927
2020,10,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,710
2020,10,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,4527
2020,10,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,1980
2020,10,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,402
2020,10,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,1182
2020,10,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,3605
2020,10,Maharashtra,Pune,4W,ICE,Hyundai,Creta,8244
2020,10,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,676
2020,10,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,366
2020,10,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,990
2020,10,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,5910
2020,10,Maharashtra,Pune,2W,ICE,TVS,Jupiter,5211
2020,10,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,588
2020,10,Maharashtra,Pune,2W,EV,Ather Energy,450X,359
2020,10,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,9240
2020,10,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,6896
2020,10,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,857
2020,10,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,724
2020,10,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,889
2020,10,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,9136
2020,10,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,8890
2020,10,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,556
2020,10,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,840
2020,10,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,5472
2020,10,Delhi,Delhi,4W,ICE,Hyundai,Creta,5840
2020,10,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,321
2020,10,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,664
2020,10,Delhi,Delhi,4W,EV,MG Motor,ZS EV,384
2020,10,Delhi,Delhi,2W,ICE,Honda,Activa 6G,11140
2020,10,Delhi,Delhi,2W,ICE,TVS,Jupiter,5304
2020,10,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,874
2020,10,Delhi,Delhi,2W,EV,Ather Energy,450X,739
2020,10,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,7399
2020,10,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,7511
2020,10,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,421
2020,10,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,507
2020,10,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,1076
2020,10,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,6496
2020,10,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,9351
2020,10,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,881
2020,10,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,923
2020,10,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,5288
2020,10,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,2555
2020,10,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,1140
2020,10,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,947
2020,10,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,766
2020,10,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,4296
2020,10,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,2412
2020,10,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,920
2020,10,Karnataka,Mysuru,2W,EV,Ather Energy,450X,898
2020,10,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,3240
2020,10,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,5841
2020,10,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,1055
2020,10,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,310
2020,10,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,655
2020,10,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,6504
2020,10,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,6461
2020,10,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,689
2020,10,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,908
2020,10,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,3512
2020,10,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,5840
2020,10,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,891
2020,10,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,465
2020,10,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,1106
2020,10,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,11540
2020,10,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,3408
2020,10,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,761
2020,10,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,424
2020,10,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,4816
2020,10,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,8040
2020,10,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,383
2020,10,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,999
2020,10,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,1133
2020,10,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,6552
2020,10,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,3647
2020,10,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,918
2020,10,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,674
2020,10,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,4776
2020,10,Gujarat,Surat,4W,ICE,Hyundai,Creta,6156
2020,10,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,1111
2020,10,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,1176
2020,10,Gujarat,Surat,4W,EV,MG Motor,ZS EV,764
2020,10,Gujarat,Surat,2W,ICE,Honda,Activa 6G,5552
2020,10,Gujarat,Surat,2W,ICE,TVS,Jupiter,9560
2020,10,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,961
2020,10,Gujarat,Surat,2W,EV,Ather Energy,450X,1094
2020,10,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,6030
2020,10,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,4680
2020,10,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,404
2020,10,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,835
2020,10,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,974
2020,10,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,10485
2020,10,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,5320
2020,10,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,963
2020,10,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,482
2020,10,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,11180
2020,10,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,3368
2020,10,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,1189
2020,10,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,376
2020,10,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,938
2020,10,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,8700
2020,10,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,5299
2020,10,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,1193
2020,10,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,836
2020,10,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,4520
2020,10,Kerala,Kochi,4W,ICE,Hyundai,Creta,4081
2020,10,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,1140
2020,10,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1113
2020,10,Kerala,Kochi,4W,EV,MG Motor,ZS EV,582
2020,10,Kerala,Kochi,2W,ICE,Honda,Activa 6G,6918
2020,10,Kerala,Kochi,2W,ICE,TVS,Jupiter,4890
2020,10,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,769
2020,10,Kerala,Kochi,2W,EV,Ather Energy,450X,897
2020,10,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,6690
2020,10,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,4113
2020,10,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,681
